,ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
4830,45664426,8154,919,BMW,X5,2012,Jeep,Yes,Diesel,3,103458,6.0,Automatic,4x4,4.0,Left wheel,White,0
4831,45158060,31047,1077,HYUNDAI,Veloster,2019,Hatchback,No,Petrol,2,12000,4.0,Tiptronic,Front,4.0,Left wheel,White,12
4832,45775385,25089,2469,BMW,X5,2004,Jeep,Yes,Diesel,3,248000,6.0,Tiptronic,4x4,4.0,Left wheel,White,0
4833,45655631,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
4834,45655934,13172,501,FORD,Fusion,2014,Sedan,No,Petrol,1.5 Turbo,126688,4.0,Automatic,Front,4.0,Left wheel,Black,12
4835,45732040,53154,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,105751,4.0,Automatic,Front,4.0,Left wheel,White,4
4836,45729169,15681,-,RENAULT,Megane,2011,Goods wagon,No,Diesel,1.5 Turbo,210000,4.0,Manual,Front,4.0,Left wheel,White,8
4837,45706018,30734,1405,BMW,335,2009,Cabriolet,Yes,Petrol,3.0 Turbo,59700,6.0,Tiptronic,Rear,2.0,Left wheel,Black,7
4838,45771544,13485,-,FORD,Focus,2012,Sedan,Yes,Petrol,2,117000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,12
4839,45808469,549,1694,AUDI,RS7,2016,Hatchback,Yes,Petrol,4,112701,8.0,Automatic,4x4,4.0,Left wheel,Grey,12
4840,45794578,18189,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,186000,4.0,Automatic,Front,4.0,Left wheel,Silver,10
4841,45655006,13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
4842,45778514,18817,586,TOYOTA,Prius V,2012,Universal,No,Petrol,1.8,174000,4.0,Variator,Front,4.0,Left wheel,Sky blue,8
4843,45465978,10976,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,147000,4.0,Automatic,Front,4.0,Left wheel,Green,6
4844,45769550,282,640,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584,4.0,Automatic,4x4,4.0,Left wheel,Black,0
4845,45751145,706,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2,251430,4.0,Automatic,Front,4.0,Left wheel,Blue,12
4846,45798420,12544,1185,TOYOTA,Camry,2009,Sedan,No,Petrol,2.5,130000,4.0,Automatic,Front,4.0,Left wheel,Red,8
4847,45765461,10192,-,TOYOTA,BB,2006,Minivan,No,Petrol,1.5,200000,4.0,Automatic,Front,4.0,Right-hand drive,White,8
4848,45202115,97219,-,MERCEDES-BENZ,CLS 450 CLS 400,2015,Sedan,Yes,Petrol,3.0 Turbo,99000,6.0,Tiptronic,4x4,4.0,Left wheel,Black,12
4849,45755072,5331,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,245792,4.0,Automatic,Front,4.0,Left wheel,Black,12
4850,45766293,14583,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,265558,4.0,Automatic,Rear,4.0,Left wheel,White,12
4851,45776041,19757,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,58000,4.0,Tiptronic,Front,4.0,Left wheel,Black,16
4852,45758707,24462,-,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,60800,4.0,Tiptronic,Front,4.0,Left wheel,White,8
4853,45572081,10349,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,130000,3.0,Automatic,Front,4.0,Right-hand drive,Silver,2
4854,41644107,50,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,200000,6.0,Automatic,4x4,4.0,Left wheel,Brown,4
4855,45127243,18189,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,53331,4.0,Tiptronic,Front,4.0,Left wheel,Silver,12
4856,45759134,13642,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,160000,4.0,Variator,Front,4.0,Right-hand drive,Red,4
4857,45801811,16543,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,79995,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4858,45772163,3293,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0,8.0,Automatic,4x4,4.0,Left wheel,White,12
4859,45772846,26030,-,LEXUS,IS 250,2010,Sedan,Yes,Petrol,2.5,117000,6.0,Tiptronic,Rear,4.0,Left wheel,Black,12
4860,45772816,470,1426,LINCOLN,Continental,2018,Sedan,Yes,Petrol,2.7,25790,6.0,Automatic,Front,4.0,Left wheel,White,12
4861,45081638,30,-,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,145000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,6
4862,45767920,862,447,HONDA,Insight,2013,Hatchback,Yes,Hybrid,1.3,143597,4.0,Automatic,Front,4.0,Left wheel,Silver,0
4863,45387881,28225,-,TOYOTA,Highlander limited,2010,Jeep,Yes,Hybrid,3.3,317096,6.0,Automatic,4x4,4.0,Left wheel,Black,0
4864,45776757,17876,1024,MERCEDES-BENZ,C 250,2010,Sedan,Yes,Petrol,2.5,219000,6.0,Tiptronic,Rear,4.0,Left wheel,White,8
4865,45764346,3450,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,4.0,Left wheel,Black,12
4866,45813226,1725,836,VOLKSWAGEN,Scirocco,2010,Sedan,Yes,Petrol,2,156139,4.0,Automatic,Front,4.0,Left wheel,Black,12
4867,45815240,282,1058,MERCEDES-BENZ,GLK 350,2012,Jeep,Yes,Petrol,3.5,55290,6.0,Automatic,Rear,4.0,Left wheel,Black,12
4868,45479729,13172,642,KIA,SOUL,2012,Sedan,Yes,Petrol,2,77000,4.0,Tiptronic,Front,4.0,Left wheel,Black,6
4869,45764966,12074,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80699,4.0,Automatic,Front,4.0,Left wheel,Black,0
4870,45809033,6523,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,36125,4.0,Automatic,Front,4.0,Left wheel,Blue,4
4871,42822781,10036,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,160000,4.0,Automatic,Front,4.0,Right-hand drive,Orange,2
4872,45729884,26770,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,57000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4873,45770557,39829,-,BMW,X6,2009,Jeep,Yes,Petrol,3.5 Turbo,152000,16.0,Tiptronic,4x4,4.0,Left wheel,Grey,16
4874,45767416,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,4.0,Left wheel,Black,0
4875,45397410,21953,765,HYUNDAI,Elantra,2015,Sedan,No,Petrol,2,150000,4.0,Tiptronic,Front,4.0,Left wheel,Blue,8
4876,45646695,9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,4.0,Left wheel,Black,12
4877,45810404,20814,765,CHEVROLET,Orlando,2015,Jeep,Yes,LPG,2,198840,4.0,Automatic,Front,4.0,Left wheel,White,4
4878,45642841,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4.0,Automatic,Front,4.0,Left wheel,Black,12
4879,44876552,11500,-,INFINITI,FX35,2005,Jeep,Yes,Petrol,3.5,1000,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,6
4880,45814106,7840,-,FORD,Transit,2001,Microbus,No,Diesel,2.0 Turbo,230000,4.0,Manual,Front,2.0,Left wheel,White,0
4881,45809163,39499,640,FORD,Taurus,2013,Sedan,Yes,Petrol,2,72407,4.0,Automatic,Front,4.0,Left wheel,White,4
4882,45750668,6429,1055,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,0,6.0,Automatic,Front,4.0,Left wheel,Purple,12
4883,45814771,25089,-,MERCEDES-BENZ,Sprinter,2009,Microbus,No,Diesel,2.2 Turbo,327000,4.0,Manual,Rear,4.0,Left wheel,White,2
4884,45792432,14113,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,60704,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4885,45519139,14113,-,MERCEDES-BENZ,ML 320,2003,Jeep,Yes,Petrol,3.2,141800,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,8
4886,45792074,1490,1202,JEEP,Cherokee,2017,Jeep,Yes,Petrol,2.4,95334,4.0,Automatic,Front,4.0,Left wheel,Black,12
4887,45787663,8311,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,114960,4.0,Tiptronic,Front,4.0,Right-hand drive,Silver,12
4888,45816463,17249,-,FORD,Transit,1996,Goods wagon,No,Diesel,2.5 Turbo,230000,4.0,Manual,Rear,2.0,Left wheel,White,2
4889,45652707,4077,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554,4.0,Automatic,Front,4.0,Left wheel,White,0
4890,45794207,19757,-,FORD,Transit,2006,Microbus,No,Diesel,2.4 Turbo,286000,4.0,Manual,Rear,2.0,Left wheel,White,4
4891,45781746,17249,-,MERCEDES-BENZ,ML 350,2005,Jeep,Yes,Petrol,3.7,280000,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,8
4892,45751929,17562,1077,VOLKSWAGEN,Jetta,2019,Sedan,Yes,Petrol,2,6565,4.0,Automatic,Front,4.0,Left wheel,Silver,12
4893,44116362,24618,697,HONDA,Hr-v EXL,2015,Jeep,Yes,Petrol,1.8,64269,4.0,Automatic,Front,4.0,Left wheel,Grey,0
4894,45667161,17249,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,70000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4895,45368273,13172,753,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.4,112000,4.0,Automatic,Front,4.0,Left wheel,Carnelian red,10
4896,45234323,21639,-,BMW,X5,2004,Jeep,Yes,Diesel,3,246000,6.0,Tiptronic,4x4,4.0,Left wheel,Black,12
4897,45740925,17562,779,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,75000,4.0,Automatic,Front,4.0,Left wheel,Grey,12
4898,45815365,7213,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000,4.0,Manual,Front,4.0,Left wheel,Blue,4
4899,45813434,1176,915,BMW,435,2014,Coupe,Yes,Petrol,3,90029,6.0,Automatic,Rear,2.0,Left wheel,Grey,12
4900,45814388,4077,-,OPEL,Astra,1996,Goods wagon,No,Petrol,1.6,304000,4.0,Manual,Front,4.0,Left wheel,Carnelian red,4
4901,45758474,1333,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,142741,4.0,Automatic,Front,4.0,Left wheel,Silver,0
4902,45772365,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,4.0,Left wheel,Black,0
4903,45798727,18503,642,VOLKSWAGEN,Passat tdi sel,2012,Sedan,Yes,Diesel,2.0 Turbo,116000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,8
4904,45791362,7900,-,HONDA,Pilot,2003,Jeep,Yes,Petrol,3.5,1000,6.0,Automatic,4x4,4.0,Left wheel,Grey,6
4905,45759835,10976,-,TOYOTA,Vitz,2007,Sedan,No,Petrol,1.3,83000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
4906,45782067,12231,-,MITSUBISHI,Airtrek,2005,Jeep,No,LPG,2.4,144000,4.0,Tiptronic,4x4,4.0,Right-hand drive,White,16
4907,45801868,14069,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,129055,4.0,Automatic,Front,4.0,Left wheel,Black,4
4908,45732928,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,450383,4.0,Automatic,Front,4.0,Left wheel,Orange,4
4909,42495069,47042,-,NISSAN,Quest 2016,2016,Minivan,No,Petrol,3.5 Turbo,38400,6.0,Automatic,Front,4.0,Left wheel,Black,6
4910,45809315,24302,640,CHEVROLET,Captiva,2013,Jeep,Yes,Diesel,2,118103,4.0,Automatic,Front,4.0,Left wheel,Grey,4
4911,45506452,14000,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,10
4912,44318819,10663,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,106000,4.0,Variator,Front,4.0,Right-hand drive,White,0
4913,45745884,48610,-,MERCEDES-BENZ,S 400,2010,Sedan,Yes,Petrol,3.5,98000,6.0,Tiptronic,Rear,4.0,Left wheel,Black,16
4914,45730011,25889,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,75787,4.0,Automatic,Front,4.0,Left wheel,White,4
4915,45796902,16480,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,246122,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4916,45772341,5018,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,4.0,Left wheel,Black,12
4917,44480912,24000,2265,HONDA,Fred,2019,Minivan,Yes,Hybrid,1.5,1544,4.0,Automatic,Front,4.0,Right-hand drive,Red,2
4918,45683762,24775,781,TOYOTA,Camry sport se,2012,Sedan,Yes,Petrol,2.5,100000,4.0,Tiptronic,Front,4.0,Left wheel,Silver,12
4919,45805762,10976,-,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.5,999999,6.0,Automatic,Front,4.0,Left wheel,White,5
4920,45433520,17562,521,CHEVROLET,Volt,2011,Sedan,Yes,Plug-in Hybrid,1.4,114000,4.0,Automatic,Front,4.0,Left wheel,Red,8
4921,45800570,7527,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,130000,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
4922,45775724,9095,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000,4.0,Variator,Front,4.0,Left wheel,Green,2
4923,45732666,10976,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,571321,4.0,Automatic,Front,4.0,Left wheel,White,4
4924,41962293,37633,-,BMW,M6,2007,Coupe,Yes,Petrol,5,187500,10.0,Tiptronic,Rear,2.0,Left wheel,Black,12
4925,45809212,16399,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,79363,4.0,Automatic,Front,4.0,Left wheel,Black,4
4926,45748577,16621,-,VOLKSWAGEN,CC 2.0 T,2011,Sedan,Yes,Petrol,2.0 Turbo,138000,4.0,Manual,Front,4.0,Left wheel,White,6
4927,45730078,41281,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,77000,4.0,Automatic,Front,4.0,Left wheel,Black,4
4928,45670583,13172,779,VOLKSWAGEN,Golf,2013,Sedan,No,Petrol,2.5,103000,4.0,Tiptronic,Front,4.0,Left wheel,Black,12
4929,45808103,14113,-,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,203200,4.0,Variator,Front,4.0,Left wheel,Black,6
4930,45780832,6586,-,TOYOTA,Vitz,1999,Hatchback,No,Petrol,1,0,4.0,Automatic,Front,4.0,Right-hand drive,Red,2
4931,45815392,22894,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,46800,4.0,Automatic,Front,4.0,Left wheel,Black,6
4932,45802345,13768,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,53440,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4933,45760654,10663,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,81058,4.0,Automatic,4x4,4.0,Left wheel,Silver,0
4934,45809460,3136,751,CHEVROLET,Equinox,2013,Jeep,Yes,Petrol,2.4,168179,4.0,Automatic,Front,4.0,Left wheel,Grey,12
4935,45645014,549,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,260053,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
4936,45642015,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,4.0,Left wheel,White,12
4937,45813365,28225,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,92500,6.0,Automatic,Rear,4.0,Left wheel,Black,12
4938,45801050,40142,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,28000,6.0,Tiptronic,4x4,4.0,Left wheel,Blue,12
4939,45772336,1411,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061,6.0,Automatic,4x4,4.0,Left wheel,Black,12
4940,45766804,862,1356,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,4.6,153536,8.0,Automatic,4x4,4.0,Left wheel,Blue,12
4941,45803267,6586,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,505900,4.0,Automatic,Front,4.0,Left wheel,Orange,4
4942,45789900,14426,-,SUZUKI,Grand Vitara,2006,Jeep,No,Petrol,2.7,86000,6.0,Automatic,4x4,4.0,Left wheel,Black,8
4943,45776507,13485,-,MERCEDES-BENZ,320,2000,Sedan,Yes,Petrol,3.2,25500,4.0,Automatic,Rear,4.0,Left wheel,Black,6
4944,45815832,4000,-,VAZ,1111,1988,Sedan,Yes,Petrol,1.3,1000,4.0,Manual,Rear,4.0,Left wheel,Green,6
4945,45781563,18817,552,FORD,Focus,2017,Sedan,No,Petrol,1.0 Turbo,18080,3.0,Automatic,Front,4.0,Left wheel,Carnelian red,8
4946,44875335,2822,1211,FORD,Fusion,2010,Sedan,Yes,Petrol,3,150000,6.0,Automatic,Front,4.0,Left wheel,White,8
4947,45787373,4600,-,DAIHATSU,Terios,1998,Jeep,No,Petrol,1.3,221000,4.0,Automatic,4x4,4.0,Right-hand drive,Blue,2
4948,45761204,872946,2067,LAMBORGHINI,Urus,2019,Universal,Yes,Petrol,4,2531,8.0,Tiptronic,4x4,4.0,Left wheel,Black,0
4949,45758148,470,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,115893,4.0,Automatic,Front,4.0,Left wheel,White,0
4950,45680606,8467,-,RENAULT,Megane,2005,Goods wagon,No,Petrol,1.6,111111,4.0,Manual,Front,4.0,Left wheel,White,0
4951,45678033,14113,-,SUZUKI,Kizashi sporti,2010,Sedan,Yes,Petrol,2.4,145000,4.0,Variator,4x4,4.0,Left wheel,Silver,8
4952,45654811,22894,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080,6.0,Automatic,4x4,4.0,Left wheel,Grey,12
4953,45726713,24709,707,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,71500,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4954,45772240,6272,-,OPEL,Astra,1999,Goods wagon,No,Petrol,1.6,223000,4.0,Manual,Front,4.0,Left wheel,Black,8
4955,45156953,21012,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,84000,4.0,Tiptronic,Front,4.0,Left wheel,White,12
4956,45813147,8154,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310,4.0,Automatic,Front,4.0,Left wheel,Black,12
4957,45804199,25889,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,125000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4958,45813472,784,915,BMW,X5,2014,Jeep,Yes,Petrol,3,145474,6.0,Automatic,Rear,4.0,Left wheel,Grey,12
4959,45766380,6429,2225,TOYOTA,Tundra,2017,Sedan,Yes,Petrol,4.6,190875,8.0,Automatic,4x4,4.0,Left wheel,White,12
4960,45291247,21500,1054,MERCEDES-BENZ,Vito,2009,Goods wagon,No,Diesel,2.2 Turbo,165738,4.0,Manual,Rear,4.0,Left wheel,White,6
4961,45772154,2744,751,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,126690,4.0,Automatic,Front,4.0,Left wheel,Silver,0
4962,45522602,4704,-,OPEL,Astra,1994,Universal,No,CNG,1.6,156788,4.0,Manual,Front,4.0,Left wheel,Green,0
4963,45810198,21103,640,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,101124,4.0,Automatic,Front,4.0,Left wheel,White,4
4964,45805906,18000,-,HYUNDAI,Elantra,2014,Coupe,Yes,Petrol,2,100000,4.0,Automatic,Front,2.0,Left wheel,Black,12
4965,40492861,10663,658,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,137000,4.0,Automatic,Front,4.0,Left wheel,Grey,12
4966,45701453,6893,-,MERCEDES-BENZ,CLK 200,1997,Coupe,No,Petrol,2,14000,4.0,Manual,Rear,2.0,Left wheel,Black,2
4967,45776450,6272,-,MERCEDES-BENZ,C 180,1997,Sedan,No,CNG,1.8,540000,4.0,Manual,Rear,4.0,Left wheel,Blue,2
4968,45757231,4234,900,CHRYSLER,200,2015,Sedan,Yes,Petrol,2.4,0,4.0,Automatic,Front,4.0,Left wheel,Grey,12
4969,45770545,23521,765,SUBARU,Crosstrek,2015,Jeep,No,Petrol,2,115000,6.0,Tiptronic,Front,4.0,Left wheel,Green,12
4970,40423642,12544,-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,0,4.0,Variator,Front,4.0,Left wheel,Grey,8
4971,45653494,706,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704,4.0,Automatic,Front,4.0,Left wheel,White,0
4972,44888867,16778,738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4 Turbo,43107,4.0,Automatic,Front,4.0,Left wheel,Silver,8
4973,45803002,37498,694,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,157970,4.0,Automatic,Front,4.0,Left wheel,Grey,4
4974,45732607,52931,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,119768,4.0,Automatic,Front,4.0,Left wheel,Grey,4
4975,45768521,1725,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,4.0,Left wheel,Green,12
4976,45816274,627,1304,BMW,X6,2013,Jeep,Yes,Petrol,4.4,118656,8.0,Automatic,4x4,4.0,Left wheel,Black,12
4977,45808798,51746,-,BMW,X5,2013,Jeep,Yes,Diesel,3.0 Turbo,124800,6.0,Automatic,4x4,4.0,Left wheel,Grey,12
4978,45792966,4328,614,CHEVROLET,Aveo,2009,Sedan,Yes,Petrol,1.2,171138,4.0,Automatic,Front,4.0,Left wheel,Blue,4
4979,45803150,11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,257646,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4980,45767409,30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,4.0,Left wheel,Black,12
4981,45757729,31,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,4.0,Left wheel,Grey,0
4982,45767396,10036,-,VOLKSWAGEN,Jetta,2008,Sedan,No,Petrol,2.5,122400,6.0,Manual,Front,4.0,Left wheel,Black,8
4983,45698031,4077,-,NISSAN,Micra,1998,Coupe,No,Petrol,1,130000,4.0,Manual,Front,2.0,Left wheel,Silver,2
4984,43328333,19444,530,HYUNDAI,Elantra GT,2013,Hatchback,Yes,Diesel,1.6 Turbo,58000,4.0,Tiptronic,Front,4.0,Left wheel,White,8
4985,45758472,3136,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,187909,4.0,Automatic,Front,4.0,Left wheel,Silver,0
4986,45441631,10036,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,132800,4.0,Variator,Front,4.0,Left wheel,Green,8
4987,45737750,21326,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,191200,4.0,Variator,Front,4.0,Left wheel,White,8
4988,45769103,18660,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,71257,4.0,Automatic,Front,4.0,Left wheel,White,7
4989,45646633,784,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,4.0,Left wheel,Black,12
4990,45781148,15681,-,TOYOTA,Prius 11,2008,Hatchback,Yes,Hybrid,1.5 Turbo,210000,4.0,Automatic,Front,4.0,Left wheel,Grey,8
4991,45801735,11917,-,AUDI,Allroad,2005,Sedan,Yes,Petrol,2.7 Turbo,256000,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,4
4992,45809333,1098,1018,AUDI,A6,2011,Sedan,Yes,Petrol,3,0,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
4993,45809419,21040,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,67986,4.0,Automatic,Front,4.0,Left wheel,White,4
4994,45769648,29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6.0,Automatic,4x4,4.0,Left wheel,Black,12
4995,45789134,41397,-,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,190000,6.0,Tiptronic,Rear,4.0,Left wheel,Black,8
4996,44874446,23834,1141,FORD,Transit,2009,Microbus,No,Diesel,2.4 Turbo,0,4.0,Manual,Rear,4.0,Left wheel,Yellow,2
4997,45803995,21169,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,38955,4.0,Automatic,Front,4.0,Left wheel,Silver,4
4998,44644158,14113,-,OPEL,Zafira,2005,Minivan,No,Petrol,1.6,155000,4.0,Manual,Front,4.0,Left wheel,Silver,4
4999,45806835,1882,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,273651,4.0,Automatic,Front,4.0,Left wheel,Black,12
5000,45660294,392,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038,6.0,Automatic,4x4,4.0,Left wheel,White,12
5001,45801415,14700,-,TOYOTA,Prius,2011,Sedan,No,Petrol,1.8,150000,4.0,Variator,Rear,4.0,Left wheel,Black,10
5002,45789860,7840,-,MITSUBISHI,Pajero,1992,Jeep,Yes,CNG,3,555555,6.0,Automatic,4x4,4.0,Left wheel,Silver,0
5003,45209364,10976,1187,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,126000,4.0,Automatic,Front,4.0,Right-hand drive,Beige,6
5004,45810866,21326,-,MITSUBISHI,Outlander,2012,Jeep,No,Petrol,2.4,7964,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,16
5005,45621121,50178,666,MERCEDES-BENZ,E 250,2014,Sedan,Yes,Petrol,2.1,94000,4.0,Tiptronic,4x4,4.0,Left wheel,Black,10
5006,45727465,21031,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,128619,4.0,Automatic,Front,4.0,Left wheel,Black,4
5007,45811890,6272,-,HONDA,Civic,2003,Sedan,No,CNG,3,19900,6.0,Tiptronic,Front,4.0,Right-hand drive,Black,6
5008,45474006,21953,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,90000,4.0,Automatic,Front,4.0,Left wheel,White,4
5009,45789853,10036,1411,OPEL,Zafira,2006,Minivan,No,Diesel,1.9 Turbo,188570,4.0,Automatic,Front,4.0,Left wheel,Silver,6
5010,45755265,11604,574,HONDA,Insight,2010,Hatchback,No,Petrol,1.3,209000,4.0,Automatic,Front,4.0,Left wheel,Black,0
5011,45617981,470,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,146395,6.0,Automatic,Rear,4.0,Left wheel,Grey,12
